tier,reason,name,city,state,shop_type,offers_fitting,reviews,rating,slug,website
2,retailer — website confirms NO fitting/repair mention,Valley GOLF Co.,Chattanooga,TN,Retailer,False,0,5,valley-golf-co-chattanooga-tn,https://valleygolfco.com/
2,retailer — website confirms NO fitting/repair mention,Beyond GOLF Performance,Austin,TX,Retailer,False,0,5,beyond-golf-performance-austin-tx,https://beyondgolfperformance.com/
2,retailer — website confirms NO fitting/repair mention,Fields Ranch GOLF Shop,Frisco,TX,Retailer,False,0,4.6,fields-ranch-golf-shop-frisco-tx,https://fieldsranch.com/dining-and-shopping#shopping
2,retailer — website confirms NO fitting/repair mention,GOLF Swing Solutions,League City,TX,Retailer,False,0,4.6,golf-swing-solutions-league-city-tx,https://www.golfswingsolutionstx.com/
2,retailer — website confirms NO fitting/repair mention,Golfroots,Farmers Branch,TX,Retailer,False,0,4.9,golfroots-farmers-branch-tx,https://www.golfroots.com/
2,retailer — website confirms NO fitting/repair mention,Lou's GOLF Shop,Carrollton,TX,Retailer,False,0,4.6,lous-golf-shop-carrollton-tx,https://www.lous.golf/
2,retailer — website confirms NO fitting/repair mention,Mg GOLF,Irving,TX,Retailer,False,0,2.7,mg-golf-irving-tx,https://www.mggolf.com/
2,retailer — website confirms NO fitting/repair mention,Mike The Performance GOLF Coach,Houston,TX,Retailer,False,0,5,mike-the-performance-golf-coach-houston-tx,https://www.theperformancegolfcoach.com/
2,retailer — website confirms NO fitting/repair mention,PGA Shop,Frisco,TX,Retailer,False,0,4.4,pga-shop-frisco-tx,https://pgafrisco.com/shop/
2,retailer — website confirms NO fitting/repair mention,Patriot GOLF USA Longview,Tyler,TX,Retailer,False,0,5,patriot-golf-usa-longview-tyler-tx,https://patriotgolfusa.com/
2,retailer — website confirms NO fitting/repair mention,Pg GOLF LLC,Sugar Land,TX,Retailer,False,0,3.5,pg-golf-llc-sugar-land-tx,https://www.pggolf.com/
2,retailer — website confirms NO fitting/repair mention,Replay Sports Gear,Mckinney,TX,Retailer,False,0,4.8,replay-sports-gear-mckinney-tx,https://replaysportsgear.com/
2,retailer — website confirms NO fitting/repair mention,Asher GOLF,Sandy,UT,Retailer,False,0,4.7,asher-golf-sandy-ut,https://ashergolf.com/
2,retailer — website confirms NO fitting/repair mention,Asher GOLF Retail Store,Riverton,UT,Retailer,False,0,4.2,asher-golf-retail-store-riverton-ut,https://www.ashergolf.com/
2,retailer — website confirms NO fitting/repair mention,Innovative GOLF Schools,Layton,UT,Retailer,False,0,4.5,innovative-golf-schools-layton-ut,https://www.innovativegolfschools.com/
2,retailer — website confirms NO fitting/repair mention,Utah Ski & GOLF,Park City,UT,Retailer,False,0,4.7,utah-ski-golf-park-city-ut,https://www.utahskigolf.com/
2,retailer — website confirms NO fitting/repair mention,Bad Bunny GOLF Shop,Richmond,VA,Retailer,False,0,5,bad-bunny-golf-shop-richmond-va,https://badbunnygolf.com/
2,retailer — website confirms NO fitting/repair mention,Bogeys Sports Park,Richmond,VA,Retailer,False,0,4.7,bogeys-sports-park-richmond-va,https://bogeyssportspark.com/
2,retailer — website confirms NO fitting/repair mention,Eisman GOLF Academy,Laurel Hill,VA,Retailer,False,0,4.8,eisman-golf-academy-laurel-hill-va,https://eismangolfacademy.com/
2,retailer — website confirms NO fitting/repair mention,Fredericksburg GOLF Center,Fredericksburg,VA,Retailer,False,0,4.8,fredericksburg-golf-center-fredericksburg-va,https://www.fredericksburggolf.com/
2,retailer — website confirms NO fitting/repair mention,Hot GOLF Equipment And Supplies,Burke,VA,Retailer,False,0,0,hot-golf-equipment-and-supplies-burke-va,https://hotgolfequipmentandsupplies.com/
2,retailer — website confirms NO fitting/repair mention,Hot-z GOLF,Suffolk,VA,Retailer,False,0,0,hot-z-golf-suffolk-va,https://hotzgolf.com/
2,retailer — website confirms NO fitting/repair mention,Mike Mcgetrick GOLF,Gainesville,VA,Retailer,False,0,5,mike-mcgetrick-golf-gainesville-va,https://mikemcgetrickgolf.com/
2,retailer — website confirms NO fitting/repair mention,"Tag Golf, LLC",Alexandria,VA,Retailer,False,0,4.7,tag-golf-llc-alexandria-va,https://www.tagconsultinggroupllc.com/
2,retailer — website confirms NO fitting/repair mention,Jonesy's GOLF Shop,Newport,VT,Retailer,False,0,0,jonesys-golf-shop-newport-vt,https://www.newportscountryclub.com/
2,retailer — website confirms NO fitting/repair mention,Killington Sports,Killington,VT,Retailer,False,0,4.3,killington-sports-killington-vt,https://killingtonsports.com/
2,retailer — website confirms NO fitting/repair mention,Onion River Outdoors,Montpelier,VT,Retailer,False,0,4.6,onion-river-outdoors-montpelier-vt,https://www.onionriver.com/
2,retailer — website confirms NO fitting/repair mention,Power Play Sports,Morrisville,VT,Retailer,False,0,4.6,power-play-sports-morrisville-vt,https://www.powerplaysportsvt.com/
2,retailer — website confirms NO fitting/repair mention,Vermont GOLF Association,Shelburne,VT,Retailer,False,0,5,vermont-golf-association-shelburne-vt,https://vtga.org/
2,retailer — website confirms NO fitting/repair mention,PRO GOLF Discount,Yakima,WA,Retailer,False,66,4.9,pro-golf-discount-yakima-wa,https://progolfyakima.com/
2,retailer — website confirms NO fitting/repair mention,Duckhook Customs,Milwaukee,WI,Retailer,False,0,5,duckhook-customs-milwaukee-wi,https://duckhookcustoms.com/
2,retailer — website confirms NO fitting/repair mention,GOLF Central Wisconsin,Plover,WI,Retailer,False,0,3,golf-central-wisconsin-plover-wi,https://golfcentralwi.com/
2,retailer — website confirms NO fitting/repair mention,Goal Line GOLF & Hockey,Schofield,WI,Retailer,False,0,4.9,goal-line-golf-hockey-schofield-wi,https://www.goallinegolf.com/
2,retailer — website confirms NO fitting/repair mention,Hornungs,Fond Du Lac,WI,Retailer,False,0,0,hornungs-fond-du-lac-wi,https://www.hornungs.com/
2,retailer — website confirms NO fitting/repair mention,Matt Lindberg GOLF,Waukesha,WI,Retailer,False,0,4.7,matt-lindberg-golf-waukesha-wi,https://mattlindberggolf.com/
2,retailer — website confirms NO fitting/repair mention,Renew Sports And Fitness Supply,Wauwatosa,WI,Retailer,False,0,5,renew-sports-and-fitness-supply-wauwatosa-wi,https://www.renewsportsandfitness.com/
2,retailer — website confirms NO fitting/repair mention,Summit GOLF Brands,Barneveld,WI,Retailer,False,0,3.8,summit-golf-brands-barneveld-wi,https://www.summitgolfbrands.com/
2,retailer — website confirms NO fitting/repair mention,Swing Solutions,Appleton,WI,Retailer,False,0,4,swing-solutions-appleton-wi,https://www.swingsolutionsgolf.com/
2,retailer — website confirms NO fitting/repair mention,The Pines GOLF Shop,Nekoosa,WI,Retailer,False,0,4.5,the-pines-golf-shop-nekoosa-wi,https://www.lakearrowheadgolf.com/golf
2,retailer — website confirms NO fitting/repair mention,Two Guys With Balls,Milwaukee,WI,Retailer,False,0,5,two-guys-with-balls-milwaukee-wi,https://twoguyswithballs.com/
2,retailer — website confirms NO fitting/repair mention,Sports Connection,Gassaway,WV,Retailer,False,0,4.6,sports-connection-gassaway-wv,https://www.sportsconnectionusa.com/
2,retailer — website confirms NO fitting/repair mention,In The Hole GOLF,Jackson,WY,Retailer,False,0,3.6,in-the-hole-golf-jackson-wy,https://www.intheholegolf.com/
3,regional golf retail chain (offers fitting),GOLF USA,Lake Havasu City,AZ,Clubfitter,True,0,4.5,golf-usa-lake-havasu-city-az,https://golfusa.com/
3,regional golf retail chain (offers fitting),Roger Dunn GOLF,Arroyo Grande,CA,Clubfitter,True,0,4.7,roger-dunn-golf-arroyo-grande-ca,https://rogerdunngolfag.com/
3,regional golf retail chain (offers fitting),Golfers' Warehouse,Hartford,CT,Clubfitter,True,0,4.3,golfers-warehouse-hartford-ct,https://stores.worldwidegolfshops.com/ct/hartford/golfers-warehouse-hfd.html
3,regional golf retail chain (offers fitting),Austad's GOLF - Cedar Rapids,Marion,IA,Clubfitter,True,0,4.9,austads-golf-cedar-rapids-marion-ia,https://austads.com/pages/cedar-rapids-store
3,regional golf retail chain (offers fitting),Austad's GOLF - Des Moines,West Des Moines,IA,Clubfitter,True,0,5,austads-golf-des-moines-west-des-moines-ia,https://austads.com/pages/des-moines-golf-store
3,regional golf retail chain (offers fitting),Austad's GOLF Sioux City,Sioux City,IA,Clubfitter,True,0,4.8,austads-golf-sioux-city-sioux-city-ia,https://austads.com/pages/sioux-city-store
3,regional golf retail chain (offers fitting),Golfers' Warehouse,Auburn,MA,Clubfitter,True,0,4.5,golfers-warehouse-auburn-ma,https://stores.worldwidegolfshops.com/ma/auburn/golfers-warehouse-aub.html
3,regional golf retail chain (offers fitting),Golfers' Warehouse,Braintree,MA,Clubfitter,True,0,4.3,golfers-warehouse-braintree-ma,https://stores.worldwidegolfshops.com/ma/braintree/golfers-warehouse-brt.html
3,regional golf retail chain (offers fitting),Golfers' Warehouse,Danvers,MA,Clubfitter,True,0,4.5,golfers-warehouse-danvers-ma,https://stores.worldwidegolfshops.com/ma/danvers/golfers-warehouse-dvr.html
3,regional golf retail chain (offers fitting),Golfdom,Rockville,MD,Clubfitter,True,0,4.7,golfdom-rockville-md,https://stores.worldwidegolfshops.com/md/rockville/golfdom-rkv.html
3,regional golf retail chain (offers fitting),Golfdom,Annapolis,MD,Clubfitter,True,0,4.7,golfdom-annapolis-md,https://stores.worldwidegolfshops.com/md/annapolis/golfdom-ann.html
3,regional golf retail chain (offers fitting),Austad's GOLF Saint Cloud,St Cloud,MN,Clubfitter,True,0,4.7,austads-golf-saint-cloud-st-cloud-mn,https://austads.com/saint-cloud-store
3,regional golf retail chain (offers fitting),PRO AM GOLF USA,St. Louis,MO,Clubfitter,True,0,4.5,pro-am-golf-usa-st-louis-mo,https://www.proamgolfusa.com/
3,regional golf retail chain (offers fitting),PRO GOLF Discount,Tupelo,MS,Clubfitter,True,0,4.9,pro-golf-discount-tupelo-ms,https://progolftupelo.com/
3,regional golf retail chain (offers fitting),Carolina GOLF Mart & Practice,Salisbury,NC,Clubfitter,True,0,4.7,carolina-golf-mart-practice-salisbury-nc,https://carolinagolfmart.com/
3,regional golf retail chain (offers fitting),Austad's GOLF - Fargo,Fargo,ND,Clubfitter,True,0,4.8,austads-golf-fargo-fargo-nd,https://austads.com/pages/fargo-store
3,regional golf retail chain (offers fitting),Austad's GOLF - Lincoln South,Lincoln,NE,Clubfitter,True,0,4.9,austads-golf-lincoln-south-lincoln-ne,https://austads.com/pages/lincoln-south-store
3,regional golf retail chain (offers fitting),Austad's GOLF - West Maple,Omaha,NE,Golf Course / Pro Shop,True,0,4.9,austads-golf-west-maple-omaha-ne,https://austads.com/pages/omaha-west-maple-store
3,regional golf retail chain (offers fitting),Austad's GOLF Omaha Westwood,Omaha,NE,Clubfitter,True,0,4.9,austads-golf-omaha-westwood-omaha-ne,https://austads.com/pages/omaha-westwood-store
3,regional golf retail chain (offers fitting),GOLF USA,Omaha,NE,Clubfitter,True,0,4.9,golf-usa-omaha-ne,https://www.golfusaomaha.com/
3,regional golf retail chain (offers fitting),GOLF USA,Oklahoma City,OK,Clubfitter,True,0,4.6,golf-usa-oklahoma-city-ok,https://golfusa.com/
3,regional golf retail chain (offers fitting),GOLF USA,Limerick,PA,Simulator,True,0,3,golf-usa-limerick-pa,https://www.golfusalimerick.com/
3,regional golf retail chain (offers fitting),Golfers' Warehouse,Cranston,RI,Clubfitter,True,0,4.2,golfers-warehouse-cranston-ri,https://stores.worldwidegolfshops.com/ri/cranston/golfers-warehouse-crn.html
3,regional golf retail chain (offers fitting),Austad's GOLF - Rapid City,Rapid City,SD,Clubfitter,True,0,4.8,austads-golf-rapid-city-rapid-city-sd,https://austads.com/pages/rapid-city-store
3,regional golf retail chain (offers fitting),Austad's GOLF - Sioux Falls,Sioux Falls,SD,Clubfitter,True,0,4.7,austads-golf-sioux-falls-sioux-falls-sd,https://austads.com/pages/sioux-falls-store
3,regional golf retail chain (offers fitting),Uinta GOLF,Orem,UT,Clubfitter,True,0,4.5,uinta-golf-orem-ut,https://stores.worldwidegolfshops.com/ut/orem/uinta-golf-orm.html
3,regional golf retail chain (offers fitting),Uinta GOLF,Salt Lake City,UT,Clubfitter,True,0,4.4,uinta-golf-salt-lake-city-ut,https://stores.worldwidegolfshops.com/ut/saltlakecity/uinta-golf-slc.html
3,regional golf retail chain (offers fitting),Uinta GOLF,St. George,UT,Clubfitter,True,0,4.7,uinta-golf-st-george-ut,https://stores.worldwidegolfshops.com/ut/stgeorge/uinta-golf-stg.html
3,regional golf retail chain (offers fitting),Uinta GOLF,Riverdale,UT,Clubfitter,True,0,4.2,uinta-golf-riverdale-ut,https://stores.worldwidegolfshops.com/ut/riverdale/uinta-golf-rdl.html
3,regional golf retail chain (offers fitting),Uinta GOLF,Sandy,UT,Clubfitter,True,0,4.4,uinta-golf-sandy-ut,https://stores.worldwidegolfshops.com/ut/sandy/uinta-golf-sdy.html
3,regional golf retail chain (offers fitting),Golfdom,Tysons,VA,Clubfitter,True,0,4.6,golfdom-tysons-va,https://stores.worldwidegolfshops.com/va/tysons/golfdom-tys.html
3,regional golf retail chain (offers fitting),PRO GOLF Discount - Lynnwood,Lynnwood,WA,Retailer,False,0,4.4,pro-golf-discount-lynnwood-lynnwood-wa,https://www.progolfseattle.com/stores/lynnwood.shtml
3,regional golf retail chain (offers fitting),PRO GOLF Discount - Southcenter,Tukwila,WA,Retailer,False,0,4.6,pro-golf-discount-southcenter-tukwila-wa,https://www.progolfseattle.com/
3,regional golf retail chain (offers fitting),PRO GOLF Discount - Tacoma,Tacoma,WA,Retailer,False,268,4.6,pro-golf-discount-tacoma-tacoma-wa,https://www.progolfseattle.com/tacoma-golf-store/
