name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
Bristol GOLF & Club Fitting,Clubfitter,Club Fitting,False,(423) 797-4470,https://bristolgolfclubfitting.com/,1393 Volunteer Pkwy,Bristol,Tennessee,TN,37620,36.5578327,-82.2106558,America/New_York,4.8,Top Rated,0,4,True,True,"https://www.google.com/maps/place/Bristol+Golf+%26+Club+Fitting/@36.5578327,-82.2106558,14z/data=!4m8!1m2!2m1!1sBristol+Golf+%26+Club+Fitting!3m4!1s0x885077d9cb6eaa69:0x30634a796cc62bf1!8m2!3d36.5578327!4d-82.2106558",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""9AM-5:30PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Bristol Golf & Club Fitting,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
"""we Buy Golf""",Retailer,Golf Retail,False,(423) 558-0372,https://www.mikesgolfshop.com/,6228 Airpark Dr Suite A,Chattanooga,Tennessee,TN,37421,35.0352378,-85.1844983,America/New_York,4.5,Highly Rated,0,26,True,True,"https://www.google.com/maps/place/%22We+Buy+Golf%22+%7C+Mike%27s+Golf+Shop/@35.0352378,-85.1844983,14z/data=!4m8!1m2!2m1!1s%22We+Buy+Golf%22+%7C+Mike%27s+Golf+Shop!3m4!1s0x886063fece8e5e3d:0x42ffa51f0bb3ffdd!8m2!3d35.0352378!4d-85.1844983",Retail / Pro Shop | Shaft & Grip Sales,2,False,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,"""We Buy Golf"" | Mike's Golf Shop","{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Council Fire GOLF Club Maintenance,Golf Course / Pro Shop,Club Fitting,False,(423) 499-6300,https://www.councilfireclub.com/our-story,469 Julian Rd,Chattanooga,Tennessee,TN,37421,34.987048,-85.15851699999999,America/New_York,4.4,Highly Rated,0,25,True,False,"https://www.google.com/maps/place/Council+Fire+Golf+Club+Maintenance/@34.987048,-85.15851699999999,14z/data=!4m8!1m2!2m1!1sCouncil+Fire+Golf+Club+Maintenance!3m4!1s0x8860644d56ee6507:0xa798b42cfcb400b8!8m2!3d34.987048!4d-85.15851699999999",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Outdoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Council Fire Golf Club Maintenance,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
First Tee Of Tennessee - Chattanooga Region,Retailer,Golf Instruction,False,(423) 855-8535,https://firstteetennessee.org/,2453 Hickory Valley Rd,Chattanooga,Tennessee,TN,37421,35.0531177,-85.16361959999999,America/New_York,5.0,Top Rated,0,7,True,False,"https://www.google.com/maps/place/First+Tee+Of+Tennessee+-+Chattanooga+Region/@35.0531177,-85.16361959999999,14z/data=!4m8!1m2!2m1!1sFirst+Tee+Of+Tennessee+-+Chattanooga+Region!3m4!1s0x886066ea7660a959:0xbde23439b1127a8d!8m2!3d35.0531177!4d-85.16361959999999",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""8AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,First Tee Of Tennessee - Chattanooga Region,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Valley GOLF Co.,Retailer,Golf Retail,False,(423) 394-1500,https://valleygolfco.com/,604 Browns Ferry Rd,Chattanooga,Tennessee,TN,37419,35.0408873,-85.357034,America/New_York,5.0,Top Rated,0,10,True,True,"https://www.google.com/maps/place/Valley+Golf+Co./@35.0408873,-85.357034,14z/data=!4m8!1m2!2m1!1sValley+Golf+Co.!3m4!1s0x88605963ad39a175:0xbf24e4e306bf99db!8m2!3d35.0408873!4d-85.357034",,0,False,Indoor,True,"{""Wednesday"": [""10AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Tennessee,False,Valley Golf Co.,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",unknown
Greg Norman Signature GOLF Course At The Grove,Golf Course / Pro Shop,Club Fitting,False,(615) 368-3032,https://groveliving.com/golf/,6200 Wildings Blvd,College Grove,Tennessee,TN,37046,35.8181822,-86.7321092,America/Chicago,5.0,Top Rated,0,29,True,False,"https://www.google.com/maps/place/Greg+Norman+Signature+Golf+Course+at+the+Grove/@35.818182199999995,-86.7321092,14z/data=!4m8!1m2!2m1!1sGreg+Norman+Signature+Golf+Course+at+the+Grove!3m4!1s0x8863896a67d4c3a5:0xd325ea2f34ff241!8m2!3d35.818182199999995!4d-86.7321092",Club Fitting | Golf Lessons | Launch Monitor | Golf Simulator | Retail / Pro Shop,5,True,Indoor,True,"{""Wednesday"": [""7AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Greg Norman Signature Golf Course at the Grove,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Felix Clubworks,Clubfitter,Club Fitting,False,(901) 268-7544,https://www.felixclubworks.com/,12191 Monterey Rd,Collierville,Tennessee,TN,38017,35.1244994,-89.65596339999999,America/Chicago,5.0,Top Rated,0,31,True,True,"https://www.google.com/maps/place/Felix+Clubworks/@35.1244994,-89.65596339999999,14z/data=!4m8!1m2!2m1!1sFelix+Clubworks!3m4!1s0x887fa333e0101b53:0x146332c99f49f8f1!8m2!3d35.1244994!4d-89.65596339999999",Club Fitting | Club Repair | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,recrawled,independent clubmaker Tennessee,False,Felix Clubworks,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Freedom GOLF Lab,Clubfitter,Club Fitting,False,(931) 374-6023,https://www.freedomgolflab.com/,1221 N Commerce St B,Columbia,Tennessee,TN,38401,35.6390961,-87.01332959999999,America/Chicago,5.0,Top Rated,0,8,True,True,"https://www.google.com/maps/place/Freedom+Golf+Lab/@35.639096099999996,-87.01332959999999,14z/data=!4m8!1m2!2m1!1sFreedom+Golf+Lab!3m4!1s0x8863713dbbf58743:0x278d87dd59099cd!8m2!3d35.639096099999996!4d-87.01332959999999",Club Fitting | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""9AM-7PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Freedom Golf Lab,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Franklin Bridge GOLF Club,Instruction,Golf Instruction,False,(615) 794-9400,https://www.franklinbridgegolf.com/,750 Riverview Dr,Franklin,Tennessee,TN,37064,35.8911471,-86.83938769999999,America/Chicago,4.2,Well Reviewed,0,527,True,True,"https://www.google.com/maps/place/Franklin+Bridge+Golf+Club/@35.8911471,-86.83938769999999,14z/data=!4m8!1m2!2m1!1sFranklin+Bridge+Golf+Club!3m4!1s0x88647f40ee5146ef:0x602c4612e338371!8m2!3d35.8911471!4d-86.83938769999999",Golf Lessons | Golf Travel | Membership / Club Programs,3,False,Unknown,True,"{""Wednesday"": [""6AM-6:30PM""]}",False,OPERATIONAL,True,recrawled,custom club fitting Tennessee,False,Franklin Bridge Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Franklin Bridge Performance Institute,Clubfitter,Club Fitting,False,(205) 200-4686,https://www.fbpigolf.com/,750 Riverview Dr,Franklin,Tennessee,TN,37064,35.8915376,-86.8401141,America/Chicago,5.0,Top Rated,0,51,True,True,"https://www.google.com/maps/place/Franklin+Bridge+Performance+Institute/@35.8915376,-86.8401141,14z/data=!4m8!1m2!2m1!1sFranklin+Bridge+Performance+Institute!3m4!1s0x88647f1dbf9701fb:0x4d3869583b7731a2!8m2!3d35.8915376!4d-86.8401141",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Franklin Bridge Performance Institute,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
GOLF House Tennessee,Retailer,Golf Instruction,False,(615) 790-7600,https://www.tngolf.org/learning-center-3548.html,400 Franklin Rd,Franklin,Tennessee,TN,37069,35.952321,-86.8451268,America/Chicago,4.8,Top Rated,0,53,True,False,"https://www.google.com/maps/place/Golf+House+Tennessee/@35.952321,-86.8451268,14z/data=!4m8!1m2!2m1!1sGolf+House+Tennessee!3m4!1s0x88647e99a588e265:0xbe0728bf9c8144eb!8m2!3d35.952321!4d-86.8451268",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Golf House Tennessee,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
The GOLF Performance Center At Westhaven,Clubfitter,Club Fitting,False,(615) 599-4420,https://www.golfperformancecenterwesthaven.com/,4001 Golf Club Ln,Franklin,Tennessee,TN,37064,35.9352201,-86.9366692,America/Chicago,5.0,Top Rated,0,4,True,True,"https://www.google.com/maps/place/The+Golf+Performance+Center+at+Westhaven/@35.935220099999995,-86.9366692,14z/data=!4m8!1m2!2m1!1sThe+Golf+Performance+Center+at+Westhaven!3m4!1s0x886481afdab03543:0x5b5cff8957d512db!8m2!3d35.935220099999995!4d-86.9366692",Club Fitting | Club Repair | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""8:30AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,The Golf Performance Center at Westhaven,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Tennessee Grasslands GOLF And Tennis Performance Improvement Center,Simulator,Golf Simulator,False,(615) 575-4333,https://www.tngrasslands.com/,1149 Browns Ln,Gallatin,Tennessee,TN,37066,36.3474158,-86.4901189,America/Chicago,0.0,Unrated,0,1,True,True,"https://www.google.com/maps/place/Tennessee+Grasslands+Golf+and+Tennis+Performance+Improvement+Center/@36.3474158,-86.4901189,14z/data=!4m8!1m2!2m1!1sTennessee+Grasslands+Golf+and+Tennis+Performance+Improvement+Center!3m4!1s0x88643bd3c87ad955:0xda4aec27c21cabc!8m2!3d36.3474158!4d-86.4901189",Retail / Pro Shop | Membership Programs,2,False,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Tennessee Grasslands Golf and Tennis Performance Improvement Center,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}}",enriched
Ridgeway Country Club,Driving Range,Driving Range,False,(901) 853-2247,https://www.ridgewaycountryclub.com/,9800 Poplar Ave,Germantown,Tennessee,TN,38139,35.0613296,-89.7346439,America/Chicago,4.8,Top Rated,0,128,True,True,"https://www.google.com/maps/place/Ridgeway+Country+Club/@35.0613296,-89.7346439,14z/data=!4m8!1m2!2m1!1sRidgeway+Country+Club!3m4!1s0x887f984a997693ff:0xed21a4fc5a6e824b!8m2!3d35.0613296!4d-89.7346439",,0,False,Outdoor,False,"{""Wednesday"": [""8AM-9PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Tennessee,False,Ridgeway Country Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",failed
The Learning Center GOLF,Retailer,Golf Instruction,False,(615) 482-3329,https://www.thelearningcentergolf.com/,1201 12 Stones Crossing,Goodlettsville,Tennessee,TN,37072,36.3240697,-86.6745808,America/Chicago,5.0,Top Rated,0,15,True,True,"https://www.google.com/maps/place/The+Learning+Center+Golf/@36.324069699999995,-86.6745808,14z/data=!4m8!1m2!2m1!1sThe+Learning+Center+Golf!3m4!1s0x886445845391e905:0xf5c6ab2993f6a1b4!8m2!3d36.324069699999995!4d-86.6745808",Golf Lessons | Launch Monitor | Retail / Pro Shop,3,False,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,The Learning Center Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Twelve Stones Crossing GOLF Club,Driving Range,Club Fitting,False,(615) 239-8945,https://www.twelvestonesgolfclub.com/,1201 12 Stones Crossing,Goodlettsville,Tennessee,TN,37072,36.3239745,-86.6746766,America/Chicago,3.9,Well Reviewed,0,216,True,True,"https://www.google.com/maps/place/Twelve+Stones+Crossing+Golf+Club/@36.3239745,-86.6746766,14z/data=!4m8!1m2!2m1!1sTwelve+Stones+Crossing+Golf+Club!3m4!1s0x8864443dceeb3817:0x1a0ebfa49e4d57d5!8m2!3d36.3239745!4d-86.6746766",Club Fitting | Golf Lessons | Launch Monitor,3,True,Outdoor,True,"{""Wednesday"": [""7AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Twelve Stones Crossing Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Unlimited,Retailer,Golf Retail,False,(423) 239-7888,https://www.golfunlimitedkingsport.com/,4260 Fort Henry Dr # 3,Kingsport,Tennessee,TN,37663,36.4811459,-82.4992592,America/New_York,4.4,Highly Rated,0,25,True,True,"https://www.google.com/maps/place/Golf+Unlimited/@36.4811459,-82.4992592,14z/data=!4m8!1m2!2m1!1sGolf+Unlimited!3m4!1s0x885a8c6a845f0f9d:0x935be7d3b009ee5b!8m2!3d36.4811459!4d-82.4992592",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Tennessee,False,Golf Unlimited,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
"Ccc GOLF Usa, LLC",Instruction,Golf Instruction,False,(615) 495-4868,https://www.cccgolfusa.com/,608 Five Oaks Blvd,Lebanon,Tennessee,TN,37087,36.2490338,-86.3799119,America/Chicago,5.0,Top Rated,0,31,True,True,"https://www.google.com/maps/place/CCC+GOLF+USA%2C+LLC/@36.2490338,-86.3799119,14z/data=!4m8!1m2!2m1!1sCCC+GOLF+USA%2C+LLC!3m4!1s0x886422ff0906150f:0xc0b425b4d806e100!8m2!3d36.2490338!4d-86.3799119",,0,False,Unknown,True,"{""Wednesday"": [""2-6:30PM""]}",False,OPERATIONAL,True,crawl_failed,independent clubmaker Tennessee,False,"CCC GOLF USA, LLC","{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",failed
Sunfish GOLF And Apparel,Retailer,Golf Retail,False,(888) 550-3025,https://www.sunfishsales.com/,110 Harris St,Madison,Tennessee,TN,37115,36.2580279,-86.7125276,America/Chicago,4.3,Highly Rated,0,640,True,True,"https://www.google.com/maps/place/Sunfish+Golf+and+Apparel/@36.2580279,-86.7125276,14z/data=!4m8!1m2!2m1!1sSunfish+Golf+and+Apparel!3m4!1s0x8864435bdf871443:0xf4957270832e6f47!8m2!3d36.2580279!4d-86.7125276",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""8AM-5PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Tennessee,False,Sunfish Golf and Apparel,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
GOLF Ball Factory Outlet,Retailer,Golf Retail,False,(805) 208-9903,https://golfballfactoryoutlet.com/pages/contact-us,2134 US-411,Maryville,Tennessee,TN,37801,35.7204644,-84.0066169,America/New_York,4.8,Top Rated,0,17,True,False,"https://www.google.com/maps/place/Golf+Ball+Factory+Outlet/@35.7204644,-84.0066169,14z/data=!4m8!1m2!2m1!1sGolf+Ball+Factory+Outlet!3m4!1s0x885e9e87cd2f544f:0xff8351e58783dfbd!8m2!3d35.7204644!4d-84.0066169",Retail / Pro Shop,1,False,Indoor,True,"{""Wednesday"": [""9AM-4PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Tennessee,False,Golf Ball Factory Outlet,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Hightee,Simulator,Golf Simulator,False,(901) 417-8505,https://hightee.org/,4544 Poplar Ave Suite 102,Memphis,Tennessee,TN,38117,35.1207549,-89.9108169,America/Chicago,4.6,Highly Rated,0,17,True,True,"https://www.google.com/maps/place/HighTee/@35.1207549,-89.9108169,14z/data=!4m8!1m2!2m1!1sHighTee!3m4!1s0x887f9b42a2e53429:0xc3df3f046b4cdda6!8m2!3d35.1207549!4d-89.9108169",,0,False,Indoor,True,"{""Wednesday"": [""11AM-9PM""]}",False,OPERATIONAL,True,crawl_failed,custom club fitting Arkansas,False,HighTee,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",failed
Memphis GOLF,Retailer,Club Repair,False,(901) 428-1073,https://memphisgolfshop.com/,5492 Summer Ave,Memphis,Tennessee,TN,38134,35.1643789,-89.8802314,America/Chicago,5.0,Top Rated,0,10,True,True,"https://www.google.com/maps/place/Memphis+Golf/@35.164378899999996,-89.8802314,14z/data=!4m8!1m2!2m1!1sMemphis+Golf!3m4!1s0x887f83d76a9e731b:0xbafa11e85832819d!8m2!3d35.164378899999996!4d-89.8802314",Club Repair | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""10AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Memphis Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Ezfitgolf,Golf Course / Pro Shop,Golf Instruction,False,(615) 838-8777,https://ezfitgolf.com/,10770 Lebanon Rd,Mt. Juliet,Tennessee,TN,37122,36.2296517,-86.5063864,America/Chicago,0.0,Unrated,0,1,True,False,"https://www.google.com/maps/place/EZFitGolf/@36.2296517,-86.5063864,14z/data=!4m8!1m2!2m1!1sEZFitGolf!3m4!1s0x88643e0c39115381:0x5981269bacc2e004!8m2!3d36.2296517!4d-86.5063864",Golf Lessons,1,True,Outdoor,True,,False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,EZFitGolf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Golfrx,Clubfitter,Club Fitting,False,(615) 288-4539,https://www.golfrxtn.com/,11972 Lebanon Rd,Mt. Juliet,Tennessee,TN,37122,36.2308223,-86.526783,America/Chicago,4.9,Top Rated,0,95,True,True,"https://www.google.com/maps/place/GolfRx/@36.2308223,-86.526783,14z/data=!4m8!1m2!2m1!1sGolfRx!3m4!1s0x88643e390f9fdc57:0xb5f52322a1f3408b!8m2!3d36.2308223!4d-86.526783",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Golf Simulator | Retail / Pro Shop,6,True,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,GolfRx,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Jeremy Head GOLF Shop & Academy,Driving Range,Club Fitting,False,(615) 410-7129,https://www.jeremyheadgolfshopandacademy.com/,1802 Memorial Blvd A,Murfreesboro,Tennessee,TN,37129,35.871277,-86.38514819999999,America/Chicago,4.9,Top Rated,0,351,True,True,"https://www.google.com/maps/place/Jeremy+Head+Golf+Shop+%26+Academy/@35.871277,-86.38514819999999,14z/data=!4m8!1m2!2m1!1sJeremy+Head+Golf+Shop+%26+Academy!3m4!1s0x88640784cfd8bf47:0xfd3ee77fcb3a2d11!8m2!3d35.871277!4d-86.38514819999999",Club Fitting | Launch Monitor | Shaft & Grip Sales | Retail / Pro Shop,4,True,Outdoor,True,"{""Wednesday"": [""8AM-5:30PM""]}",False,OPERATIONAL,True,recrawled,independent clubmaker Tennessee,False,Jeremy Head Golf Shop & Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Matt Walter GOLF,Retailer,Golf Instruction,False,(610) 952-5682,https://mattwaltergolf.com/,405 Calumet Trace,Murfreesboro,Tennessee,TN,37127,35.7919094,-86.3925063,America/Chicago,5.0,Top Rated,0,178,True,True,"https://www.google.com/maps/place/Matt+Walter+Golf/@35.7919094,-86.3925063,14z/data=!4m8!1m2!2m1!1sMatt+Walter+Golf!3m4!1s0x88647e98299ddcb1:0xe0aca267a2edb7da!8m2!3d35.7919094!4d-86.3925063",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""10AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Matt Walter Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Premium GOLF Shirts,Retailer,Golf Retail,False,(615) 915-0828,https://www.premiumgolfshirts.com/,134 Cannon Ave,Murfreesboro,Tennessee,TN,37129,35.8448117,-86.4018497,America/Chicago,0.0,Unrated,0,15,True,True,"https://www.google.com/maps/place/Premium+Golf+Shirts/@35.8448117,-86.4018497,14z/data=!4m8!1m2!2m1!1sPremium+Golf+Shirts!3m4!1s0x8863f982cabe0a3b:0x288062b23c0c6c0f!8m2!3d35.8448117!4d-86.4018497",,0,False,Indoor,True,"{""Wednesday"": [""Open 24 hours""]}",False,OPERATIONAL,True,crawl_failed,boutique golf shop Tennessee,False,Premium Golf Shirts,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",unknown
The Golfix,Clubfitter,Club Fitting,False,(615) 396-8242,https://www.thegolfix.net/,531 N Thompson Ln,Murfreesboro,Tennessee,TN,37129,35.8568727,-86.43069659999999,America/Chicago,5.0,Top Rated,0,26,True,True,"https://www.google.com/maps/place/The+GOLFiX/@35.8568727,-86.43069659999999,14z/data=!4m8!1m2!2m1!1sThe+GOLFiX!3m4!1s0x8863f73077de9c01:0x20759343d0f31385!8m2!3d35.8568727!4d-86.43069659999999",Club Fitting | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,4,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,The GOLFiX,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""Identifies as women-owned"": true}}",
Gaylord Springs GOLF Links,Driving Range,Club Fitting,False,(615) 458-1730,https://www.gaylordsprings.com/,18 Springhouse Ln,Nashville,Tennessee,TN,37214,36.220416,-86.6806469,America/Chicago,4.4,Highly Rated,0,651,True,True,"https://www.google.com/maps/place/Gaylord+Springs+Golf+Links/@36.220416,-86.6806469,14z/data=!4m8!1m2!2m1!1sGaylord+Springs+Golf+Links!3m4!1s0x8864420b2f794755:0x75a68cd7df7b609d!8m2!3d36.220416!4d-86.6806469",Club Fitting | Club Repair | Golf Lessons | Launch Monitor,4,True,Outdoor,True,"{""Wednesday"": [""6:30AM-6:30PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Gaylord Springs Golf Links,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Kirkpatrick GOLF,Clubfitter,Club Fitting,False,(615) 760-5810,https://kirkpatrickgolf.net/,2547 Lebanon Pike,Nashville,Tennessee,TN,37214,36.1695642,-86.6755685,America/Chicago,5.0,Top Rated,0,8,True,True,"https://www.google.com/maps/place/Kirkpatrick+Golf/@36.169564199999996,-86.6755685,14z/data=!4m8!1m2!2m1!1sKirkpatrick+Golf!3m4!1s0x8864694a33e7be8d:0x5ff2422c85507c07!8m2!3d36.169564199999996!4d-86.6755685",Club Fitting | Club Repair | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,7,True,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Kirkpatrick Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Music City GOLF,Clubfitter,Club Fitting,False,(615) 840-7336,https://www.musiccitygolf.com/,5133 Harding Pike a1,Nashville,Tennessee,TN,37205,36.1038838,-86.86837469999999,America/Chicago,4.7,Top Rated,0,35,True,True,"https://www.google.com/maps/place/MUSIC+CITY+GOLF/@36.1038838,-86.86837469999999,14z/data=!4m8!1m2!2m1!1sMUSIC+CITY+GOLF!3m4!1s0x8864624e306ed243:0x5047b2e96dc4f390!8m2!3d36.1038838!4d-86.86837469999999",Club Fitting | Club Repair | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,MUSIC CITY GOLF,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Profectus GOLF,Clubfitter,Club Fitting,False,(615) 647-9349,https://www.profectusgolf.com/,18 Springhouse Ln,Nashville,Tennessee,TN,37214,36.2193725,-86.6798701,America/Chicago,5.0,Top Rated,0,25,True,True,"https://www.google.com/maps/place/Profectus+Golf/@36.2193725,-86.6798701,14z/data=!4m8!1m2!2m1!1sProfectus+Golf!3m4!1s0x8864420ae7af349d:0xfc54583edda7dc89!8m2!3d36.2193725!4d-86.6798701",Club Fitting | Golf Lessons | Launch Monitor | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Profectus Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Bullet's Club Service,Clubfitter,Club Fitting,False,(423) 415-6820,https://www.facebook.com/share/18vDqyyh7R/?mibextid=wwXIfr,215 Omega Way,Newport,Tennessee,TN,37821,35.9653701,-83.2871686,America/New_York,5.0,Top Rated,0,46,True,True,"https://www.google.com/maps/place/Bullet%27s+Club+Service/@35.9653701,-83.2871686,14z/data=!4m8!1m2!2m1!1sBullet%27s+Club+Service!3m4!1s0x885be94fe1bfd913:0x22db0a3405e139ac!8m2!3d35.9653701!4d-83.2871686",Club Fitting | Club Repair,2,True,Indoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Bullet's Club Service,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
